iter,res_pri,res_dual,gap,x_nrm_inf,y_nrm_inf,s_nrm_inf,x_nrm_2,y_nrm_2,s_nrm_2,x_nrm_inf_normalized,y_nrm_inf_normalized,s_nrm_inf_normalized,x_nrm_2_normalized,y_nrm_2_normalized,s_nrm_2_normalized,ax_s_btau_nrm_inf,px_aty_ctau_nrm_inf,ax_s_btau_nrm_2,px_aty_ctau_nrm_2,res_infeas,res_unbdd_a,res_unbdd_p,pobj,dobj,tau,kap,res_pri_normalized,res_dual_normalized,gap_normalized,ax_s_btau_nrm_inf_normalized,px_aty_ctau_nrm_inf_normalized,ax_s_btau_nrm_2_normalized,px_aty_ctau_nrm_2_normalized,res_infeas_normalized,res_unbdd_a_normalized,res_unbdd_p_normalized,pobj_normalized,dobj_normalized,tau_normalized,kap_normalized,ax_nrm_inf,px_nrm_inf,aty_nrm_inf,b_nrm_inf,c_nrm_inf,scale,diff_u_ut_nrm_2,diff_v_v_prev_nrm_2,diff_u_ut_nrm_inf,diff_v_v_prev_nrm_inf,aa_norm,accepted_accel_steps,rejected_accel_steps,time,
153,2.6602056414508374e-02,3.8664173392540238e-03,5.1611646855549004e-03,1.7510935347355145e+00,6.3040404014124946e-02,1.7511113019763428e+01,1.7510935437491635e+00,7.0481314352316998e-02,1.7621716901517591e+01,1.7510935347355145e+00,6.3040404014124946e-02,1.7511113019763428e+01,1.7510935437491635e+00,7.0481314352316998e-02,1.7621716901517591e+01,2.4092481436998159e-02,3.5016686876455858e-03,2.6936213119889477e-02,3.5196524738527872e-03,5.0000000000003542e-01,nan,nan,3.7384062182795559e-02,3.2222897497240659e-02,9.0566236916400455e-01,0.0000000000000000e+00,2.6602056414508374e-02,3.8664173392540238e-03,5.1611646855549004e-03,2.4092481436998159e-02,3.5016686876455858e-03,2.6936213119889477e-02,3.5196524738527872e-03,5.0000000000003542e-01,nan,nan,3.7384062182795559e-02,3.2222897497240659e-02,9.0566236916400455e-01,0.0000000000000000e+00,1.7511113019763428e+01,3.5021870694710293e-02,3.1520202007064707e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,2.7835049925216565e-03,4.1752574887824927e-03,2.3382342478652784e-03,3.5073513717979177e-03,0.0000000000000000e+00,0,1,3.0442623000000002e-02,
154,2.7031266019361157e-02,1.8413155783187120e-03,1.0708587583120877e-03,1.7510659057106803e+00,6.6705616461286893e-02,1.7510745107555266e+01,1.7510659078250153e+00,7.4579146444233219e-02,1.7621372978067228e+01,1.7510659057106803e+00,6.6705616461286893e-02,1.7510745107555266e+01,1.7510659078250153e+00,7.4579146444233219e-02,1.7621372978067228e+01,2.4494407721223355e-02,1.6685098835723944e-03,2.7385580366625941e-02,1.6773622000935892e-03,4.9999999999996653e-01,nan,nan,3.7342550499871723e-02,3.6271691741559635e-02,9.0615096250686977e-01,0.0000000000000000e+00,2.7031266019361157e-02,1.8413155783187120e-03,1.0708587583120877e-03,2.4494407721223355e-02,1.6685098835723944e-03,2.7385580366625941e-02,1.6773622000935892e-03,4.9999999999996653e-01,nan,nan,3.7342550499871723e-02,3.6271691741559635e-02,9.0615096250686977e-01,0.0000000000000000e+00,1.7510745107555270e+01,3.5021318114213607e-02,3.3352808230641212e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,2.7472880887133020e-03,4.1209321330699586e-03,2.4151119404061533e-03,3.6226679106092299e-03,0.0000000000000000e+00,0,1,3.0611175000000001e-02,
155,2.6869894965775031e-02,1.7893218380144799e-04,2.9546048834319938e-03,1.7511945843188310e+00,7.0372018653923216e-02,1.7511940338948506e+01,1.7511945843274812e+00,7.8678308712027786e-02,1.7622567450023546e+01,1.7511945843188310e+00,7.0372018653923216e-02,1.7511940338948506e+01,1.7511945843274812e+00,7.8678308712027786e-02,1.7622567450023546e+01,2.4344888002103104e-02,1.6211764058499112e-04,2.7218412238660693e-02,1.6249097209440779e-04,5.0000000000000011e-01,nan,nan,3.7358134993796706e-02,4.0312739877228700e-02,9.0602840216204417e-01,0.0000000000000000e+00,2.6869894965775031e-02,1.7893218380144799e-04,2.9546048834319938e-03,2.4344888002103104e-02,1.6211764058499112e-04,2.7218412238660693e-02,1.6249097209440779e-04,5.0000000000000011e-01,nan,nan,3.7358134993796706e-02,4.0312739877228700e-02,9.0602840216204417e-01,0.0000000000000000e+00,1.7511940338948506e+01,3.5023891686376624e-02,3.5186009326961615e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,2.7241341924206658e-03,4.0862012886309926e-03,2.4368312256632385e-03,3.6552468384948578e-03,0.0000000000000000e+00,0,1,3.0769536000000000e-02,
156,2.6133486729617281e-02,2.1533483390902691e-03,6.8346534592069741e-03,1.7514734022053056e+00,7.3957833148032254e-02,1.7514639070448613e+01,1.7514734047790834e+00,8.2687371193793699e-02,1.7625241218148474e+01,1.7514734022053056e+00,7.3957833148032254e-02,1.7514639070448613e+01,1.7514734047790834e+00,8.2687371193793699e-02,1.7625241218148474e+01,2.3658915913224221e-02,1.9494485299078115e-03,2.6451472127960712e-02,1.9586762875751281e-03,4.9999999999997019e-01,nan,nan,3.7429347273008340e-02,4.4264000732215314e-02,9.0531034599418336e-01,0.0000000000000000e+00,2.6133486729617281e-02,2.1533483390902691e-03,6.8346534592069741e-03,2.3658915913224221e-02,1.9494485299078115e-03,2.6451472127960712e-02,1.9586762875751281e-03,4.9999999999997019e-01,nan,nan,3.7429347273008340e-02,4.4264000732215314e-02,9.0531034599418336e-01,0.0000000000000000e+00,1.7514639070448606e+01,3.5029468044106109e-02,3.6978916574013920e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,2.7129922590284632e-03,4.0694883885426750e-03,2.4040749745502937e-03,3.6061124618254406e-03,0.0000000000000000e+00,0,1,3.0942522000000000e-02,
157,2.4848038609119879e-02,4.0425330352239931e-03,1.0492612212751537e-02,1.7518929123208891e+00,7.7384822655223284e-02,1.7518748781134455e+01,1.7518929216032098e+00,8.6518861941922515e-02,1.7629302852967619e+01,1.7518929123208891e+00,7.7384822655223284e-02,1.7518748781134455e+01,1.7518929216032098e+00,8.6518861941922515e-02,1.7629302852967619e+01,2.2463261343638297e-02,3.6545530811916416e-03,2.5114689680359074e-02,3.6723087123086053e-03,4.9999999999997130e-01,nan,nan,3.7553824998394693e-02,4.8046437211146230e-02,9.0402553283999221e-01,0.0000000000000000e+00,2.4848038609119879e-02,4.0425330352239931e-03,1.0492612212751537e-02,2.2463261343638297e-02,3.6545530811916416e-03,2.5114689680359074e-02,3.6723087123086053e-03,4.9999999999997130e-01,nan,nan,3.7553824998394693e-02,4.8046437211146230e-02,9.0402553283999221e-01,0.0000000000000000e+00,1.7518748781134455e+01,3.5037858246417780e-02,3.8692411327609422e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,2.7116622004976572e-03,4.0674933007464964e-03,2.3187373947781836e-03,3.4781060921672755e-03,0.0000000000000000e+00,0,1,3.1164131000000001e-02,
158,2.3049531730457293e-02,5.8092506576001178e-03,1.3856878458625321e-02,1.7524406750270634e+00,8.0580011718842340e-02,1.7524146890852851e+01,1.7524406942935977e+00,9.0091191915530555e-02,1.7634631375449814e+01,1.7524406750270634e+00,8.0580011718842340e-02,1.7524146890852851e+01,1.7524406942935977e+00,9.0091191915530555e-02,1.7634631375449814e+01,2.0795630400864629e-02,5.2411923588798690e-03,2.3250221605647031e-02,5.2668970951413388e-03,4.9999999999999956e-01,nan,nan,3.7728334841764646e-02,5.1585213300389968e-02,9.0221487551461210e-01,0.0000000000000000e+00,2.3049531730457293e-02,5.8092506576001178e-03,1.3856878458625321e-02,2.0795630400864629e-02,5.2411923588798690e-03,2.3250221605647031e-02,5.2668970951413388e-03,4.9999999999999956e-01,nan,nan,3.7728334841764646e-02,5.1585213300389968e-02,9.0221487551461210e-01,0.0000000000000000e+00,1.7524146890852855e+01,3.5048813500541266e-02,4.0290005859421135e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,2.7170914354620506e-03,4.0756371531931040e-03,2.1838575014719724e-03,3.2757862522079587e-03,0.0000000000000000e+00,0,1,3.1422496000000001e-02,
159,2.0783364019776689e-02,7.4190108158930304e-03,1.6862092536259810e-02,1.7531016119462970e+00,8.3477249427783978e-02,1.7530684259875805e+01,1.7531016433565654e+00,9.3330402147615191e-02,1.7641079706724618e+01,1.7531016119462970e+00,8.3477249427783978e-02,1.7530684259875805e+01,1.7531016433565654e+00,9.3330402147615191e-02,1.7641079706724618e+01,1.8703578585127612e-02,6.6765924749682543e-03,2.0911236569427661e-02,6.7095014881277748e-03,5.0000000000002642e-01,nan,nan,3.7948796346771820e-02,5.4810888883031629e-02,8.9993027920455848e-01,0.0000000000000000e+00,2.0783364019776689e-02,7.4190108158930304e-03,1.6862092536259810e-02,1.8703578585127612e-02,6.6765924749682543e-03,2.0911236569427661e-02,6.7095014881277748e-03,5.0000000000002642e-01,nan,nan,3.7948796346771820e-02,5.4810888883031629e-02,8.9993027920455848e-01,0.0000000000000000e+00,1.7530684259875798e+01,3.5062032238925941e-02,4.1738624713894196e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,2.7257540285911511e-03,4.0886310428867537e-03,2.0035264966563465e-03,3.0052897449845198e-03,0.0000000000000000e+00,0,1,3.1701582999999998e-02,
160,2.7802297682734553e-06,7.6663722847146364e-06,1.5054720329699123e-05,1.7581790646397304e+00,7.0340641393999190e-02,1.7581790307827866e+01,1.7581790646397630e+00,7.8643227868958887e-02,1.7691335084900448e+01,1.7581790646397304e+00,7.0340641393999190e-02,1.7581790307827866e+01,1.7581790646397630e+00,7.8643227868958887e-02,1.7691335084900448e+01,2.4440623929145033e-06,6.7394042049945257e-06,2.7325448259038150e-06,6.7733364069463350e-06,5.0000000000000011e-01,nan,nan,4.0000278023608275e-02,4.0015332743937974e-02,8.7908647724187394e-01,0.0000000000000000e+00,2.7802297682734553e-06,7.6663722847146364e-06,1.5054720329699123e-05,2.4440623929145033e-06,6.7394042049945257e-06,2.7325448259038150e-06,6.7733364069463350e-06,5.0000000000000011e-01,nan,nan,4.0000278023608275e-02,4.0015332743937974e-02,8.7908647724187394e-01,0.0000000000000000e+00,1.7581790307827873e+01,3.5163581292794607e-02,3.5170320696999602e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.6630002781863525e-06,2.4945004173245218e-06,1.3506237748206473e-06,2.0259356622309710e-06,3.1384113394723467e-01,1,1,3.1932546999999999e-02,
161,4.9606276077344270e-06,7.3265746132963671e-06,1.4157083126631331e-05,1.7581795930283843e+00,7.0340065075237240e-02,1.7581795608323183e+01,1.7581795930284139e+00,7.8642583524994661e-02,1.7691340299159815e+01,1.7581795930283843e+00,7.0340065075237240e-02,1.7581795608323183e+01,1.7581795930284139e+00,7.8642583524994661e-02,1.7691340299159815e+01,4.3608100738223854e-06,6.4406770486982734e-06,4.8755338812397930e-06,6.4727857615770975e-06,4.9999999999996825e-01,nan,nan,4.0000496064432914e-02,4.0014653147559545e-02,8.7908434550159975e-01,0.0000000000000000e+00,4.9606276077344270e-06,7.3265746132963671e-06,1.4157083126631331e-05,4.3608100738223854e-06,6.4406770486982734e-06,4.8755338812397930e-06,6.4727857615770975e-06,4.9999999999996825e-01,nan,nan,4.0000496064432914e-02,4.0014653147559545e-02,8.7908434550159975e-01,0.0000000000000000e+00,1.7581795608323180e+01,3.5163591860567688e-02,3.5170032537616386e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.6295109927121710e-06,2.4442664890233086e-06,1.2908313207216082e-06,1.9362469810824123e-06,3.1384113394723467e-01,1,1,3.2095508000000002e-02,
162,6.9831407896565714e-06,6.8324790590351550e-06,1.2966637713815454e-05,1.7581800763124262e+00,7.0339215676197608e-02,1.7581800461892204e+01,1.7581800763124520e+00,7.8641633867998342e-02,1.7691345072278544e+01,1.7581800763124262e+00,7.0339215676197608e-02,1.7581800461892204e+01,1.7581800763124520e+00,7.8641633867998342e-02,1.7691345072278544e+01,6.1387559184833407e-06,6.0063118480571664e-06,6.8633377652557003e-06,6.0364513590852632e-06,4.9999999999996841e-01,nan,nan,4.0000698317244128e-02,4.0013664954957943e-02,8.7908236471131529e-01,0.0000000000000000e+00,6.9831407896565714e-06,6.8324790590351550e-06,1.2966637713815454e-05,6.1387559184833407e-06,6.0063118480571664e-06,6.8633377652557003e-06,6.0364513590852632e-06,4.9999999999996841e-01,nan,nan,4.0000698317244128e-02,4.0013664954957943e-02,8.7908236471131529e-01,0.0000000000000000e+00,1.7581800461892211e+01,3.5163601526248527e-02,3.5169607838096584e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.5923873958082663e-06,2.3885810937559792e-06,1.2038548407034000e-06,1.8057822610551000e-06,3.1384113394723467e-01,1,1,3.2307023999999997e-02,
163,8.8064282726766033e-06,6.1984347951657456e-06,1.1516216875784302e-05,1.7581805042653447e+00,7.0338118017863743e-02,1.7581804769466267e+01,1.7581805042653660e+00,7.8640406648673042e-02,1.7691349306788165e+01,1.7581805042653447e+00,7.0338118017863743e-02,1.7581804769466267e+01,1.7581805042653660e+00,7.8640406648673042e-02,1.7691349306788165e+01,7.7415600312491506e-06,5.4489236249663509e-06,8.6553272409835506e-06,5.4762481348843715e-06,4.9999999999999978e-01,nan,nan,4.0000880647770923e-02,4.0012396864646707e-02,8.7908057518263316e-01,0.0000000000000000e+00,8.8064282726766033e-06,6.1984347951657456e-06,1.1516216875784302e-05,7.7415600312491506e-06,5.4489236249663509e-06,8.6553272409835506e-06,5.4762481348843715e-06,4.9999999999999978e-01,nan,nan,4.0000880647770923e-02,4.0012396864646707e-02,8.7908057518263316e-01,0.0000000000000000e+00,1.7581804769466256e+01,3.5163610085306891e-02,3.5169059008931858e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.5531590193531972e-06,2.3297385290299187e-06,1.0922177702266112e-06,1.6383266553399167e-06,3.1384113394723467e-01,1,1,3.2529497999999997e-02,
164,1.0394711532777638e-05,5.4415524431013577e-06,9.8436200773599491e-06,1.7581808689000260e+00,7.0336801865094459e-02,1.7581808448788809e+01,1.7581808689000424e+00,7.8638935145142599e-02,1.7691352921902659e+01,1.7581808689000260e+00,7.0336801865094459e-02,1.7581808448788809e+01,1.7581808689000424e+00,7.8638935145142599e-02,1.7691352921902659e+01,9.1377727466923631e-06,4.7835545467014851e-06,1.0216340512224894e-05,4.8076189803336956e-06,4.9999999999999989e-01,nan,nan,4.0001039477981060e-02,4.0010883098058420e-02,8.7907901223407980e-01,0.0000000000000000e+00,1.0394711532777638e-05,5.4415524431013577e-06,9.8436200773599491e-06,9.1377727466923631e-06,4.7835545467014851e-06,1.0216340512224894e-05,4.8076189803336956e-06,4.9999999999999989e-01,nan,nan,4.0001039477981060e-02,4.0010883098058420e-02,8.7907901223407980e-01,0.0000000000000000e+00,1.7581808448788813e+01,3.5163617378000521e-02,3.5168400932547222e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.5137622135559904e-06,2.2706433202571282e-06,9.5893466778296244e-07,1.4384020016189325e-06,3.1384113394723467e-01,1,1,3.2867708999999995e-02,
165,1.1718093617121320e-05,4.5812811609796808e-06,7.9907356899527882e-06,1.7581811634672910e+00,7.0335301142952722e-02,1.7581811432216433e+01,1.7581811634673026e+00,7.8637257286780463e-02,1.7691355851191311e+01,1.7581811634672910e+00,7.0335301142952722e-02,1.7581811432216433e+01,1.7581811634673026e+00,7.8637257286780463e-02,1.7691355851191311e+01,1.0301114847899306e-05,4.0273021305117784e-06,1.1516996522340008e-05,4.0476063227130474e-06,4.9999999999999961e-01,nan,nan,4.0001171817996922e-02,4.0009162553686875e-02,8.7907770534008500e-01,0.0000000000000000e+00,1.1718093617121320e-05,4.5812811609796808e-06,7.9907356899527882e-06,1.0301114847899306e-05,4.0273021305117784e-06,1.1516996522340008e-05,4.0476063227130474e-06,4.9999999999999961e-01,nan,nan,4.0001171817996922e-02,4.0009162553686875e-02,8.7907770534008500e-01,0.0000000000000000e+00,1.7581811432216437e+01,3.5163623269345821e-02,3.5167650571476333e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.4761279109539410e-06,2.2141918664690456e-06,9.4936846305182510e-07,1.4240526945777376e-06,3.1384113394723467e-01,1,1,3.3115043999999996e-02,
166,1.2753238006631815e-05,3.6389200457447433e-06,6.0024958930121608e-06,1.7581813830603721e+00,7.0333653101903232e-02,1.7581813669447552e+01,1.7581813830603794e+00,7.8635414720872293e-02,1.7691358045328517e+01,1.7581813830603721e+00,7.0333653101903232e-02,1.7581813669447552e+01,1.7581813830603794e+00,7.8635414720872293e-02,1.7691358045328517e+01,1.1211074096628693e-05,3.1988897441839748e-06,1.2534361889729291e-05,3.2150864438908267e-06,5.0000000000000022e-01,nan,nan,4.0001275333999525e-02,4.0007277829892537e-02,8.7907667768756603e-01,0.0000000000000000e+00,1.2753238006631815e-05,3.6389200457447433e-06,6.0024958930121608e-06,1.1211074096628693e-05,3.1988897441839748e-06,1.2534361889729291e-05,3.2150864438908267e-06,5.0000000000000022e-01,nan,nan,4.0001275333999525e-02,4.0007277829892537e-02,8.7907667768756603e-01,0.0000000000000000e+00,1.7581813669447548e+01,3.5163627661207446e-02,3.5166826550951630e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.4421083271692481e-06,2.1631624907498495e-06,1.0569618130729097e-06,1.5854427196093646e-06,3.1384113394723467e-01,1,1,3.3310842000000000e-02,
167,1.3483674767694556e-05,2.6371095164676909e-06,3.9258287943683134e-06,1.7581815244756598e+00,7.0331897418110953e-02,1.7581815127580750e+01,1.7581815244756638e+00,7.8633451806719018e-02,1.7691359472117764e+01,1.7581815244756598e+00,7.0331897418110953e-02,1.7581815127580750e+01,1.7581815244756638e+00,7.8633451806719018e-02,1.7691359472117764e+01,1.1853174148868106e-05,2.3182195422882801e-06,1.3252251573601956e-05,2.3300348847451811e-06,5.0000000000000011e-01,nan,nan,4.0001348378857687e-02,4.0005274207652056e-02,8.7907594577014314e-01,0.0000000000000000e+00,1.3483674767694556e-05,2.6371095164676909e-06,3.9258287943683134e-06,1.1853174148868106e-05,2.3182195422882801e-06,1.3252251573601956e-05,2.3300348847451811e-06,5.0000000000000011e-01,nan,nan,4.0001348378857687e-02,4.0005274207652056e-02,8.7907594577014314e-01,0.0000000000000000e+00,1.7581815127580750e+01,3.5163630489513195e-02,3.5165948709055483e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.4132561889309864e-06,2.1198842833953633e-06,1.1388174604304302e-06,1.7082261906456453e-06,3.1384113394723467e-01,1,1,3.3504441000000003e-02,
168,1.3900039245374722e-05,1.5993000618516740e-06,1.8085720345506484e-06,1.7581815863340973e+00,7.0330075264428304e-02,1.7581815791740624e+01,1.7581815863340988e+00,7.8631414576969094e-02,1.7691360117115675e+01,1.7581815863340973e+00,7.0330075264428304e-02,1.7581815791740624e+01,1.7581815863340988e+00,7.8631414576969094e-02,1.7691360117115675e+01,1.2219184216344381e-05,1.4059055322077074e-06,1.3661463268296886e-05,1.4131796786737036e-06,5.0000000000000000e-01,nan,nan,4.0001390016006833e-02,4.0003198588041383e-02,8.7907551918677851e-01,0.0000000000000000e+00,1.3900039245374722e-05,1.5993000618516740e-06,1.8085720345506484e-06,1.2219184216344381e-05,1.4059055322077074e-06,1.3661463268296886e-05,1.4131796786737036e-06,5.0000000000000000e-01,nan,nan,4.0001390016006833e-02,4.0003198588041383e-02,8.7907551918677851e-01,0.0000000000000000e+00,1.7581815791740624e+01,3.5163631726681945e-02,3.5165037632214152e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.3906573809085975e-06,2.0859860713847715e-06,1.1936992599520524e-06,1.7905488899280786e-06,3.1384113394723467e-01,1,1,3.3684897999999998e-02,
169,1.4000109475004897e-05,5.4921671508396059e-07,3.0160202445228546e-07,1.7581815690332434e+00,7.0328228367132928e-02,1.7581815664883646e+01,1.7581815690332436e+00,7.8629349683019129e-02,1.7691359983431067e+01,1.7581815690332434e+00,7.0328228367132928e-02,1.7581815664883646e+01,1.7581815690332436e+00,7.8629349683019129e-02,1.7691359983431067e+01,1.2307151844859199e-05,4.8280290381591540e-07,1.3759814067531636e-05,4.8547832835092850e-07,5.0000000000003153e-01,nan,nan,4.0001400023198547e-02,4.0001098421174094e-02,8.7907540057681544e-01,0.0000000000000000e+00,1.4000109475004897e-05,5.4921671508396059e-07,3.0160202445228546e-07,1.2307151844859199e-05,4.8280290381591540e-07,1.3759814067531636e-05,4.8547832835092850e-07,5.0000000000003153e-01,nan,nan,4.0001400023198547e-02,4.0001098421174094e-02,8.7907540057681544e-01,0.0000000000000000e+00,1.7581815664883646e+01,3.5163631380664868e-02,3.5164114183568684e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.3747923342619164e-06,2.0621885013926278e-06,1.2209940501162198e-06,1.8314910751743296e-06,3.1384113394723467e-01,1,1,3.3855950000000003e-02,
170,7.7085889528859815e-10,2.1123879515181309e-09,4.1476950624064202e-09,1.7581780652610162e+00,7.0327126324399220e-02,1.7581780652515771e+01,1.7581780652610162e+00,7.8628117561785796e-02,1.7691325516991224e+01,1.7581780652610162e+00,7.0327126324399220e-02,1.7581780652515771e+01,1.7581780652610162e+00,7.8628117561785796e-02,1.7691325516991224e+01,6.7765359990090701e-10,1.8569770790510809e-09,7.5763943456710107e-10,1.8665494359875560e-09,4.9999999999996864e-01,nan,nan,4.0000000077085859e-02,4.0000004224780922e-02,8.7908903178344144e-01,0.0000000000000000e+00,7.7085889528859815e-10,2.1123879515181309e-09,4.1476950624064202e-09,6.7765359990090701e-10,1.8569770790510809e-09,7.5763943456710107e-10,1.8665494359875560e-09,4.9999999999996864e-01,nan,nan,4.0000000077085859e-02,4.0000004224780922e-02,8.7908903178344144e-01,0.0000000000000000e+00,1.7581780652515768e+01,3.5163561305220324e-02,3.5163563162197403e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,4.5832301599048836e-10,6.8748457026407005e-10,3.7215286408098791e-10,5.5822924061033063e-10,1.5596712345277726e-04,2,1,3.4048889000000006e-02,
